# NumSimul U_BOC U_EOC Np_BOC Np_EOC Pu_BOC Pu_EOC Am_BOC Am_EOC Cm_BOC Cm_EOC MA_BOC MA_EOC Pu8_BOC Pu8_EOC Pu9_BOC Pu9_EOC Pu0_BOC Pu0_EOC Pu1_BOC Pu1_EOC Pu2_BOC Pu2_EOC
97 67.905 66.2613 3.83315e-17 0.0139646 4.095 3.10137 0 0.13661 0 0.0618158 3.83315e-17 0.21239 0.131526 0.104837 2.58083 1.37164 0.479004 0.688106 0.43212 0.461582 0.471522 0.475203
98 66.15 64.6049 1.01862e-16 0.0137427 5.85 4.69328 0 0.201317 0 0.0658446 1.01862e-16 0.280905 0.241082 0.205763 2.32119 1.61246 1.59174 1.30628 1.14832 0.898562 0.547668 0.670219
99 66.285 64.7343 3.73414e-17 0.0135845 5.715 4.59172 0 0.171298 0 0.0646652 3.73414e-17 0.249547 0.159042 0.131598 3.2032 1.91946 1.27577 1.2345 0.42096 0.668435 0.656035 0.637723
100 67.095 65.4942 8.68861e-17 0.0139629 4.905 3.82403 0 0.177843 0 0.0681487 8.68861e-17 0.259955 0.251205 0.204431 2.18896 1.41973 0.957447 0.888242 0.979489 0.690621 0.527896 0.621002
101 65.88 64.3279 3.2054e-17 0.013693 6.12 4.95162 0 0.199777 0 0.0816323 3.2054e-17 0.295102 0.515096 0.38942 3.32477 2.00959 0.738873 0.934658 0.361353 0.549185 1.17991 1.06876
102 67.0275 65.4478 8.87097e-17 0.0138546 4.9725 3.95288 0 0.127424 0 0.0363296 8.87097e-17 0.177608 0.35464 0.282022 2.16373 1.46953 1.38996 1.1384 1.00005 0.792257 0.0641305 0.270668
103 64.53 63.0626 4.44391e-17 0.0132833 7.47 6.21483 0 0.212004 0 0.0726399 4.44391e-17 0.297928 0.667137 0.524887 3.64391 2.40181 1.59669 1.52136 0.500974 0.771145 1.06129 0.99563
104 65.475 63.968 8.45549e-17 0.0135261 6.525 5.32144 0 0.206949 0 0.0678677 8.45549e-17 0.288343 0.464693 0.372813 2.76887 1.8903 1.63945 1.41227 0.953209 0.890296 0.698779 0.755754
105 68.6475 66.9509 3.75308e-17 0.0142089 3.3525 2.52381 0 0.0634411 0 0.0224284 3.75308e-17 0.100078 0.214132 0.155664 2.27568 1.17472 0.419876 0.623318 0.423094 0.421136 0.0197218 0.148978
106 64.26 62.8053 9.24411e-18 0.0130434 7.74 6.48099 0 0.203651 0 0.0710635 9.24411e-18 0.287758 0.198041 0.161068 4.40144 2.78766 1.84323 1.78342 0.104211 0.689886 1.19308 1.05896
107 66.69 65.112 7.70429e-17 0.013855 5.31 4.19061 0 0.189183 0 0.0719225 7.70429e-17 0.27496 0.271256 0.218543 2.47267 1.5769 1.01736 0.968159 0.868525 0.698074 0.680188 0.728942
108 67.095 65.5071 2.33625e-17 0.0136716 4.905 3.83477 0 0.154226 0 0.0648264 2.33625e-17 0.232724 0.039936 0.0408046 3.10217 1.70067 0.862166 0.965426 0.263371 0.534754 0.637353 0.593119
109 68.445 66.733 2.51809e-17 0.0143276 3.555 2.67473 0 0.100258 0 0.0510606 2.51809e-17 0.165646 0.365745 0.249116 2.54384 1.26938 0.0465674 0.513479 0.28387 0.337609 0.314979 0.305147
110 67.0275 65.436 5.14147e-17 0.0138156 4.9725 3.98482 0 0.108663 0 0.0331432 5.14147e-17 0.155622 0.199803 0.162739 2.67951 1.63823 1.42569 1.24113 0.579611 0.716671 0.087881 0.226045
