# U   Np  Pu  Am  Cm  Total MA    Pu-238  Pu-239  Pu-240  Pu-241  Pu-242  U-235
9.20E-01    0.00E+00    7.86E-02    1.44E-03    0.00E+00    1.44E-03    1.36E-03    3.34E-02    2.24E-02    1.42E-02    7.28E-03    1.44E-03    2.30E-03
9.20E-01    0.00E+00    7.58E-02    4.24E-03    0.00E+00    4.24E-03    3.68E-03    3.22E-02    2.39E-02    1.48E-02    1.12E-03    4.24E-03    2.30E-03
9.20E-01    0.00E+00    7.62E-02    3.76E-03    0.00E+00    3.76E-03    5.28E-03    3.41E-02    2.10E-02    1.42E-02    1.76E-03    3.76E-03    2.30E-03
9.20E-01    0.00E+00    7.84E-02    1.60E-03    0.00E+00    1.60E-03    1.12E-03    5.88E-02    8.56E-03    9.60E-03    3.20E-04    1.60E-03    2.30E-03
9.20E-01    0.00E+00    7.62E-02    3.84E-03    0.00E+00    3.84E-03    3.44E-03    4.90E-02    8.88E-03    9.28E-03    5.60E-03    3.84E-03    2.30E-03
9.20E-01    0.00E+00    7.76E-02    2.40E-03    0.00E+00    2.40E-03    4.80E-04    5.55E-02    3.92E-03    3.92E-03    1.38E-02    2.40E-03    2.30E-03
9.20E-01    0.00E+00    7.67E-02    3.28E-03    0.00E+00    3.28E-03    1.20E-03    6.12E-02    7.12E-03    8.00E-05    7.12E-03    3.28E-03    2.30E-03
9.20E-01    0.00E+00    7.98E-02    2.40E-04    0.00E+00    2.40E-04    7.84E-03    3.44E-02    1.58E-02    1.16E-02    1.01E-02    2.40E-04    2.30E-03
9.20E-01    0.00E+00    7.70E-02    3.04E-03    0.00E+00    3.04E-03    4.24E-03    5.96E-02    5.20E-03    4.00E-04    7.52E-03    3.04E-03    2.30E-03
9.20E-01    0.00E+00    7.50E-02    4.96E-03    0.00E+00    4.96E-03    3.84E-03    4.76E-02    3.44E-03    1.42E-02    5.92E-03    4.96E-03    2.30E-03
9.20E-01    0.00E+00    7.48E-02    5.20E-03    0.00E+00    5.20E-03    1.84E-03    3.22E-02    1.18E-02    1.59E-02    1.30E-02    5.20E-03    2.30E-03
9.20E-01    0.00E+00    7.50E-02    4.96E-03    0.00E+00    4.96E-03    6.64E-03    6.04E-02    2.72E-03    2.88E-03    2.40E-03    4.96E-03    2.30E-03
9.20E-01    0.00E+00    7.98E-02    2.40E-04    0.00E+00    2.40E-04    7.04E-03    3.22E-02    2.10E-02    1.04E-02    9.12E-03    2.40E-04    2.30E-03
9.20E-01    0.00E+00    7.94E-02    5.60E-04    0.00E+00    5.60E-04    3.76E-03    3.51E-02    2.18E-02    1.03E-02    8.48E-03    5.60E-04    2.30E-03
9.20E-01    0.00E+00    7.61E-02    3.92E-03    0.00E+00    3.92E-03    6.40E-03    4.06E-02    1.02E-02    1.17E-02    7.12E-03    3.92E-03    2.30E-03
9.20E-01    0.00E+00    7.86E-02    1.44E-03    0.00E+00    1.44E-03    3.12E-03    4.77E-02    3.92E-03    1.38E-02    1.00E-02    1.44E-03    2.30E-03
9.20E-01    0.00E+00    7.60E-02    4.00E-03    0.00E+00    4.00E-03    4.16E-03    4.45E-02    7.92E-03    1.26E-02    6.88E-03    4.00E-03    2.30E-03
9.20E-01    0.00E+00    7.52E-02    4.80E-03    0.00E+00    4.80E-03    7.52E-03    3.89E-02    1.22E-02    6.48E-03    1.02E-02    4.80E-03    2.30E-03
9.20E-01    0.00E+00    7.74E-02    2.56E-03    0.00E+00    2.56E-03    4.00E-04    4.18E-02    1.79E-02    2.40E-03    1.50E-02    2.56E-03    2.30E-03
9.20E-01    0.00E+00    7.51E-02    4.88E-03    0.00E+00    4.88E-03    4.72E-03    5.66E-02    2.48E-03    8.40E-03    2.96E-03    4.88E-03    2.30E-03
9.20E-01    0.00E+00    7.65E-02    3.52E-03    0.00E+00    3.52E-03    5.60E-04    4.68E-02    1.09E-02    7.20E-03    1.10E-02    3.52E-03    2.30E-03
9.20E-01    0.00E+00    7.48E-02    5.20E-03    0.00E+00    5.20E-03    2.16E-03    4.34E-02    1.80E-02    1.07E-02    5.60E-04    5.20E-03    2.30E-03
9.20E-01    0.00E+00    7.44E-02    5.60E-03    0.00E+00    5.60E-03    8.00E-04    4.82E-02    1.55E-02    3.12E-03    6.72E-03    5.60E-03    2.30E-03
9.20E-01    0.00E+00    7.98E-02    1.60E-04    0.00E+00    1.60E-04    2.72E-03    4.31E-02    1.10E-02    1.42E-02    8.72E-03    1.60E-04    2.30E-03
9.20E-01    0.00E+00    7.86E-02    1.36E-03    0.00E+00    1.36E-03    3.04E-03    5.55E-02    1.77E-02    1.28E-03    1.12E-03    1.36E-03    2.30E-03
9.20E-01    0.00E+00    7.75E-02    2.48E-03    0.00E+00    2.48E-03    6.48E-03    4.97E-02    1.18E-02    4.72E-03    4.80E-03    2.48E-03    2.30E-03
9.20E-01    0.00E+00    7.87E-02    1.28E-03    0.00E+00    1.28E-03    2.00E-03    3.62E-02    1.70E-02    8.80E-03    1.46E-02    1.28E-03    2.30E-03
9.20E-01    0.00E+00    7.66E-02    3.44E-03    0.00E+00    3.44E-03    2.88E-03    3.49E-02    2.38E-02    1.44E-02    5.60E-04    3.44E-03    2.30E-03
9.20E-01    0.00E+00    7.62E-02    3.84E-03    0.00E+00    3.84E-03    6.48E-03    4.55E-02    1.81E-02    3.04E-03    3.04E-03    3.84E-03    2.30E-03
9.20E-01    0.00E+00    7.90E-02    9.60E-04    0.00E+00    9.60E-04    5.60E-04    4.80E-02    1.01E-02    1.16E-02    8.80E-03    9.60E-04    2.30E-03
9.20E-01    0.00E+00    7.62E-02    3.76E-03    0.00E+00    3.76E-03    2.08E-03    4.04E-02    1.30E-02    7.76E-03    1.30E-02    3.76E-03    2.30E-03
9.20E-01    0.00E+00    7.74E-02    2.56E-03    0.00E+00    2.56E-03    4.40E-03    4.63E-02    1.11E-02    1.42E-02    1.36E-03    2.56E-03    2.30E-03
9.20E-01    0.00E+00    7.90E-02    9.60E-04    0.00E+00    9.60E-04    3.04E-03    5.56E-02    4.56E-03    7.28E-03    8.56E-03    9.60E-04    2.30E-03
