simulation id,uranium,neptunium,plutonium,americium,curium,pu238,pu239,pu240,pu241,pu242,am241
3026,67.36506971,0.012340956,1.927966996,0.125338799,0.092814134,0.073479202,0.789445325,0.554954525,0.297993427,0.212094516,0.026834465
3027,67.37262399,0.012235233,1.922572402,0.123190434,0.092494148,0.109148764,0.790162481,0.5213231,0.282228365,0.219709693,0.019246473
3028,67.57371007,0.011544001,1.832559305,0.066216383,0.037913758,0.103625981,0.844714147,0.522715408,0.250553606,0.110950163,0.026754916
3029,67.61949747,0.011334687,1.770341493,0.075884089,0.045310105,0.052733058,0.838809563,0.504087295,0.244478995,0.130232583,0.025364018
3030,67.41167168,0.012176208,1.94309568,0.094796509,0.057896342,0.162722142,0.79420246,0.522955461,0.292762512,0.170453107,0.028895503
3031,67.42613295,0.012108175,1.94151937,0.087192611,0.053803769,0.143013899,0.806824405,0.543407976,0.291653654,0.156619435,0.02685375
3032,67.44036664,0.012010511,1.906018322,0.098480844,0.067044706,0.093161259,0.804625127,0.54333596,0.286832534,0.178063442,0.022081785
3033,67.59053841,0.011377119,1.806053022,0.073262286,0.041169028,0.056132426,0.814760932,0.514841669,0.274128883,0.146189112,0.019519832
3034,67.51326012,0.011668214,1.837993301,0.094103848,0.065035811,0.126757396,0.82109581,0.47652921,0.23972296,0.173887924,0.015944956
3035,67.2589869,0.012727107,1.965363039,0.153409809,0.132811841,0.169209031,0.803334246,0.501446712,0.250023283,0.241349767,0.022834606
3036,67.38429635,0.012254908,1.873829761,0.143085156,0.110190747,0.068530122,0.784210086,0.510304667,0.272441491,0.238343394,0.02550142
3037,67.36759383,0.012218165,1.912433757,0.128395414,0.103782449,0.071296275,0.802091176,0.539783176,0.274707418,0.224555714,0.014787883
3038,67.29979727,0.012578241,1.933043903,0.152667751,0.125644104,0.110976996,0.788345686,0.516041934,0.270561254,0.247118033,0.024792712
3039,67.58353715,0.011370956,1.837586685,0.057596644,0.033146062,0.092213816,0.842419248,0.525500022,0.257399597,0.120054002,0.01359682
3040,67.45514697,0.01195196,1.92426875,0.082881138,0.048395473,0.123508,0.797907766,0.540815404,0.30071736,0.161320221,0.022986713
3041,67.47899502,0.011841496,1.82275448,0.120424416,0.088717421,0.093151737,0.806585353,0.47412868,0.240851102,0.208037608,0.020163695
3042,67.29007291,0.012625176,1.930956032,0.156959905,0.132252174,0.108958323,0.793437493,0.517170183,0.263715264,0.247674769,0.025583379
3043,67.51033493,0.011682911,1.822845559,0.105388967,0.072833822,0.036100434,0.801995555,0.5176983,0.272055802,0.194995469,0.018031305
3044,67.43547582,0.012007903,1.855479573,0.122853028,0.097053948,0.108546495,0.820808947,0.489588094,0.232221298,0.20431474,0.018414826
3045,67.5033349,0.011727002,1.889685457,0.074785694,0.04349825,0.058593873,0.807804518,0.568469509,0.304646573,0.150170983,0.019649761
3047,67.56621186,0.011498724,1.836365278,0.06883174,0.04260921,0.048326734,0.839168141,0.553202139,0.26735521,0.128313055,0.01890152
3048,67.3817515,0.012276953,1.846813575,0.156603281,0.126624892,0.067458892,0.79121431,0.489660109,0.248191258,0.250289006,0.025605075
3049,67.52537574,0.011619382,1.858904805,0.077237956,0.049386587,0.10997004,0.825613892,0.513497372,0.259882474,0.149941027,0.015903736
3050,67.57628379,0.011572683,1.825546036,0.069676969,0.038468195,0.147222641,0.838761752,0.486659447,0.239792867,0.11310933,0.03057808
3051,67.4306865,0.012119553,1.904931426,0.103632806,0.071943365,0.119749175,0.811987928,0.529941003,0.271163894,0.172089425,0.028107246
3052,67.28491816,0.012610954,1.893455266,0.180546686,0.151508618,0.060145966,0.763436467,0.500414484,0.275743958,0.293714391,0.024681826
3053,67.35037213,0.012261545,1.869986367,0.15924554,0.133763539,0.045036869,0.782465006,0.504807454,0.263859898,0.273817141,0.013392886
3054,67.47905055,0.011842207,1.867068793,0.096757768,0.069364202,0.081153966,0.823821002,0.531453337,0.260485114,0.170155374,0.019117507
3055,67.37466825,0.012221484,1.893770057,0.139347399,0.103209279,0.046189036,0.763460372,0.527612489,0.304839418,0.251668742,0.020983048
3056,67.49381269,0.011785552,1.844642105,0.100728564,0.069887335,0.125824237,0.816099623,0.480706133,0.243948672,0.178063442,0.020482131
3057,67.5013341,0.011741224,1.902609647,0.066890444,0.039226143,0.139521691,0.827908792,0.531981453,0.271670112,0.131527599,0.018455565
3058,67.51766253,0.011777019,1.819162017,0.104820412,0.070075914,0.083572565,0.810960005,0.495613424,0.254145341,0.174870683,0.028574897
3059,67.53273951,0.011576476,1.852729878,0.074780719,0.0503665,0.125164835,0.840961031,0.503631194,0.240463002,0.142509816,0.013481354
3060,67.44264151,0.012072855,1.883676214,0.108901523,0.076632786,0.097103383,0.809286641,0.527660499,0.269669347,0.179956343,0.028203669
3061,67.52971861,0.011645457,1.81327758,0.098492066,0.072197717,0.051102408,0.837088388,0.518274427,0.238922654,0.167889702,0.018416996
