simul	U	Np	Pu	Am	Cm	MA	Pu-238	Pu-239	Pu-240	Pu-241	Pu-242
854	6.053377E+07	2.464394E+04	8.601182E+06	6.134352E+05	3.860135E+04	6.766805E+05	4.275286E+05	6.335293E+06	6.606525E+05	4.730514E+05	7.046234E+05
855	6.022411E+07	2.170931E+04	9.430292E+06	1.250082E+05	9.197530E+03	1.559150E+05	1.275784E+05	6.969464E+06	9.812147E+05	7.392746E+04	1.278054E+06
856	5.768097E+07	2.536471E+04	1.124797E+07	8.128468E+05	4.727125E+04	8.854828E+05	1.133372E+05	4.880827E+06	2.910753E+06	1.467993E+06	1.875004E+06
857	6.011075E+07	2.309635E+04	9.168484E+06	4.791816E+05	2.961077E+04	5.318887E+05	7.717956E+05	6.047550E+06	1.241725E+06	5.780994E+05	5.292860E+05
858	5.918816E+07	2.561260E+04	9.904258E+06	6.529671E+05	4.093552E+04	7.195152E+05	2.368387E+05	6.197862E+06	1.138260E+06	5.460563E+05	1.785172E+06
859	5.711580E+07	2.388908E+04	1.222531E+07	4.185929E+05	2.643564E+04	4.689177E+05	2.717258E+05	6.180941E+06	3.301273E+06	4.612006E+05	2.010101E+06
860	5.825597E+07	2.084709E+04	1.139802E+07	1.252646E+05	8.222131E+03	1.543339E+05	7.771745E+05	6.488471E+06	3.082179E+06	2.149522E+05	8.352007E+05
861	5.629457E+07	2.960589E+04	1.212133E+07	1.295055E+06	7.300683E+04	1.397668E+06	1.010431E+06	4.113232E+06	3.330770E+06	1.563639E+06	2.103184E+06
862	5.951901E+07	2.540020E+04	9.419435E+06	8.009148E+05	4.821370E+04	8.745287E+05	7.936222E+04	5.864094E+06	1.745715E+06	9.383916E+05	7.918404E+05
863	6.049635E+07	2.101921E+04	8.993587E+06	2.837784E+05	1.711730E+04	3.219149E+05	3.560926E+05	6.105686E+06	1.496527E+06	7.369816E+05	2.982843E+05
864	5.924376E+07	2.593273E+04	9.626503E+06	8.652959E+05	5.180338E+04	9.430320E+05	1.277798E+05	5.672817E+06	1.837590E+06	1.023641E+06	9.646373E+05
865	5.670884E+07	2.577886E+04	1.236869E+07	6.651547E+05	4.022018E+04	7.311537E+05	1.081727E+06	5.931361E+06	3.085517E+06	4.095331E+05	1.860486E+06
866	6.017109E+07	2.440774E+04	8.923294E+06	6.535132E+05	4.004364E+04	7.179646E+05	5.223621E+05	5.893927E+06	1.060919E+06	7.555925E+05	6.904606E+05
867	6.095331E+07	2.346947E+04	8.337488E+06	4.664717E+05	2.963912E+04	5.195803E+05	3.719492E+05	6.784701E+06	6.840666E+05	2.511605E+05	2.455974E+05
868	5.857314E+07	2.456469E+04	1.055256E+07	6.226049E+05	3.812437E+04	6.852939E+05	1.921436E+05	6.235484E+06	2.568322E+06	6.111862E+05	9.453888E+05
869	6.003704E+07	2.577501E+04	9.057885E+06	6.482935E+05	4.139873E+04	7.154672E+05	1.261386E+05	6.972315E+06	6.890622E+05	1.516897E+05	1.118633E+06
870	5.718896E+07	2.785869E+04	1.154569E+07	9.907099E+05	5.859999E+04	1.077169E+06	6.136824E+05	5.354618E+06	2.838191E+06	9.251641E+05	1.813967E+06
871	5.780012E+07	2.512290E+04	1.123780E+07	7.030407E+05	4.239059E+04	7.705542E+05	9.136723E+05	6.299258E+06	3.250647E+06	3.727043E+05	4.014944E+05
872	5.688590E+07	2.743582E+04	1.184611E+07	9.923010E+05	5.811998E+04	1.077857E+06	5.941521E+05	5.927725E+06	3.729507E+06	6.917131E+05	9.029765E+05
873	5.938630E+07	2.548208E+04	9.569063E+06	7.831126E+05	4.748668E+04	8.560814E+05	3.437249E+05	6.127084E+06	1.888066E+06	6.829343E+05	5.272300E+05
874	5.986110E+07	2.499102E+04	9.244075E+06	6.416647E+05	4.019515E+04	7.068508E+05	3.391044E+05	6.158677E+06	1.081932E+06	5.754287E+05	1.088886E+06
875	5.853379E+07	2.585622E+04	1.028876E+07	9.118403E+05	5.297207E+04	9.906685E+05	9.433016E+05	4.849202E+06	2.108301E+06	1.281426E+06	1.106480E+06
876	5.957026E+07	2.545712E+04	9.468966E+06	7.024704E+05	4.376565E+04	7.716932E+05	9.485261E+04	6.595960E+06	1.653501E+06	4.223960E+05	7.022278E+05
877	5.894201E+07	2.663833E+04	1.011448E+07	6.834207E+05	4.311054E+04	7.531695E+05	4.527996E+05	6.823248E+06	7.450000E+05	1.057223E+05	1.987631E+06
878	6.029390E+07	2.451291E+04	8.689320E+06	7.599895E+05	4.534377E+04	8.298462E+05	2.085141E+05	5.805208E+06	1.393322E+06	1.009980E+06	2.722825E+05
879	5.858835E+07	2.430405E+04	1.052032E+07	6.402967E+05	3.849634E+04	7.030971E+05	6.472709E+05	5.603933E+06	2.337323E+06	8.639377E+05	1.067809E+06
880	5.690125E+07	2.642000E+04	1.184237E+07	9.877766E+05	5.562968E+04	1.069826E+06	9.445948E+05	4.305806E+06	3.292485E+06	1.582726E+06	1.716699E+06
881	6.028217E+07	2.405607E+04	8.970884E+06	5.037859E+05	3.222133E+04	5.600633E+05	4.575307E+05	5.878143E+06	4.285351E+05	6.616781E+05	1.544931E+06
882	5.517262E+07	2.896481E+04	1.335886E+07	1.186885E+06	6.624362E+04	1.282093E+06	9.700351E+05	3.772043E+06	4.161374E+06	1.715713E+06	2.739617E+06
883	5.632156E+07	2.511013E+04	1.264156E+07	7.806779E+05	4.435461E+04	8.501426E+05	8.002889E+05	4.324840E+06	3.748796E+06	1.542189E+06	2.225371E+06
884	5.795918E+07	2.754913E+04	1.074208E+07	1.022858E+06	6.019713E+04	1.110605E+06	6.251256E+05	5.491266E+06	2.497615E+06	9.341834E+05	1.193848E+06
885	5.802064E+07	2.381658E+04	1.129332E+07	4.460738E+05	2.802272E+04	4.979131E+05	2.921182E+05	5.810501E+06	2.345483E+06	7.040479E+05	2.141094E+06
886	5.933586E+07	2.153788E+04	1.024787E+07	1.929118E+05	1.268967E+04	2.271393E+05	1.649752E+05	6.476234E+06	1.983943E+06	4.059655E+05	1.216708E+06
887	5.798642E+07	2.469652E+04	1.091093E+07	8.426371E+05	4.810323E+04	9.154368E+05	3.202148E+05	5.231086E+06	3.437373E+06	1.352879E+06	5.693540E+05
888	5.743931E+07	2.352954E+04	1.194687E+07	3.758677E+05	2.394278E+04	4.233400E+05	4.488090E+05	6.293455E+06	3.004046E+06	3.575046E+05	1.842992E+06
889	6.062008E+07	2.416828E+04	8.555185E+06	5.750213E+05	3.603726E+04	6.352268E+05	1.316880E+05	6.838217E+06	1.112917E+06	3.203384E+05	1.520174E+05
890	5.951522E+07	2.573944E+04	9.493036E+06	7.329700E+05	4.544894E+04	8.041584E+05	4.656733E+05	5.873643E+06	1.135518E+06	6.895624E+05	1.328584E+06
891	5.682038E+07	2.961332E+04	1.151262E+07	1.374671E+06	7.637360E+04	1.480658E+06	6.623015E+05	4.472307E+06	3.226712E+06	1.607013E+06	1.544237E+06
892	5.995066E+07	2.317701E+04	9.408200E+06	4.013736E+05	2.568470E+04	4.502353E+05	2.795082E+05	7.040623E+06	1.695180E+06	1.015462E+05	2.913286E+05
893	5.909704E+07	2.426333E+04	1.017933E+07	4.776545E+05	3.047175E+04	5.323896E+05	8.161716E+05	6.689903E+06	1.517358E+06	9.180100E+04	1.064050E+06
894	5.885426E+07	2.243426E+04	1.067635E+07	2.410894E+05	1.613970E+04	2.796634E+05	2.121911E+05	6.575507E+06	2.077206E+06	2.728221E+05	1.538568E+06
895	5.944908E+07	2.415116E+04	9.689598E+06	6.105515E+05	3.740077E+04	6.721034E+05	2.844074E+05	6.366331E+06	2.088374E+06	5.573622E+05	3.931053E+05
896	5.939334E+07	2.198974E+04	1.019217E+07	1.887670E+05	1.292510E+04	2.236818E+05	6.503358E+05	6.674302E+06	1.658779E+06	9.094641E+04	1.117760E+06
897	5.921564E+07	2.394296E+04	1.013576E+07	4.074856E+05	2.666662E+04	4.580952E+05	1.127362E+05	7.031728E+06	1.693080E+06	7.628422E+04	1.221881E+06
898	5.809598E+07	2.252434E+04	1.128672E+07	3.812202E+05	2.344018E+04	4.271847E+05	5.589070E+05	6.137538E+06	3.153982E+06	5.385322E+05	8.977206E+05
899	5.794460E+07	2.627480E+04	1.105480E+07	7.388354E+05	4.505752E+04	8.101677E+05	8.931712E+05	6.129388E+06	2.078342E+06	3.940075E+05	1.559829E+06
900	5.917269E+07	2.159064E+04	1.036907E+07	2.324336E+05	1.485850E+04	2.688827E+05	7.387963E+05	6.047876E+06	1.919205E+06	4.958201E+05	1.167321E+06
901	6.092754E+07	2.272553E+04	8.326253E+06	5.051614E+05	3.066253E+04	5.585494E+05	1.548450E+05	6.198080E+06	1.079145E+06	7.747888E+05	1.193874E+05
902	5.972761E+07	2.719382E+04	9.031055E+06	9.696172E+05	5.865042E+04	1.055461E+06	6.223022E+05	5.248702E+06	6.752240E+05	1.045394E+06	1.439372E+06
903	5.931862E+07	2.435116E+04	9.964704E+06	4.728392E+05	3.049721E+04	5.276875E+05	1.370517E+05	6.588353E+06	1.287208E+06	3.298847E+05	1.622144E+06
904	5.998902E+07	2.151863E+04	9.445818E+06	3.342851E+05	2.024026E+04	3.760440E+05	4.901733E+05	6.196439E+06	1.921150E+06	6.343552E+05	2.036889E+05
905	5.902293E+07	2.272397E+04	1.032108E+07	4.179230E+05	2.578321E+04	4.664302E+05	4.719078E+05	6.236694E+06	2.397965E+06	5.392519E+05	6.752356E+05
906	5.866283E+07	2.577730E+04	1.008834E+07	9.794794E+05	5.626105E+04	1.061518E+06	1.485494E+05	5.547863E+06	2.942661E+06	1.252405E+06	1.968523E+05
907	6.066162E+07	2.204426E+04	8.678084E+06	4.255510E+05	2.574541E+04	4.733407E+05	3.795636E+05	5.788297E+06	1.089771E+06	9.213404E+05	4.990883E+05
908	5.832917E+07	2.436826E+04	1.072735E+07	6.881612E+05	4.086680E+04	7.533963E+05	6.519946E+05	6.074331E+06	3.098366E+06	6.647546E+05	2.378864E+05
909	5.754147E+07	2.863983E+04	1.112874E+07	1.051775E+06	6.216822E+04	1.142583E+06	3.621359E+05	5.371368E+06	2.091081E+06	9.924997E+05	2.311578E+06
910	6.109777E+07	2.181915E+04	8.352307E+06	3.204883E+05	2.008069E+04	3.623881E+05	2.324421E+05	6.256443E+06	6.303653E+05	6.331159E+05	5.999122E+05
911	6.085036E+07	2.567455E+04	8.093750E+06	7.941768E+05	4.906939E+04	8.689207E+05	1.452404E+05	6.149152E+06	4.498653E+05	7.211753E+05	6.282881E+05
912	6.050399E+07	2.242660E+04	8.979664E+06	2.867793E+05	1.893815E+04	3.281441E+05	6.100884E+05	6.201082E+06	4.498438E+05	4.220394E+05	1.296551E+06
913	6.100804E+07	2.268175E+04	8.375724E+06	3.815245E+05	2.433597E+04	4.285422E+05	2.752389E+05	6.326907E+06	4.411143E+05	5.333788E+05	7.990482E+05
914	6.035203E+07	2.429965E+04	8.795947E+06	6.010649E+05	3.740041E+04	6.627650E+05	5.026068E+05	6.444827E+06	1.084233E+06	4.258757E+05	3.383860E+05
915	5.841029E+07	2.542143E+04	1.043147E+07	8.926231E+05	5.181129E+04	9.698558E+05	1.756829E+05	5.858358E+06	3.205619E+06	1.024858E+06	1.669404E+05
916	5.884646E+07	2.560330E+04	1.018561E+07	7.091990E+05	4.377254E+04	7.785748E+05	7.349735E+05	6.049294E+06	1.819785E+06	5.025631E+05	1.078946E+06
917	5.731404E+07	2.636067E+04	1.153852E+07	8.818231E+05	5.152421E+04	9.597080E+05	7.181103E+05	5.087186E+06	2.966412E+06	1.117327E+06	1.649428E+06
918	5.777068E+07	2.487742E+04	1.137399E+07	6.029863E+05	3.713756E+04	6.650013E+05	7.638368E+05	6.063738E+06	2.825209E+06	4.556017E+05	1.265556E+06
919	5.911960E+07	2.224074E+04	1.033200E+07	3.158686E+05	1.996269E+04	3.580720E+05	7.194390E+05	6.338597E+06	2.162846E+06	3.570828E+05	7.539957E+05
920	6.000050E+07	2.680863E+04	8.743850E+06	9.840331E+05	5.886789E+04	1.069710E+06	6.727256E+05	5.224379E+06	7.187920E+05	1.112905E+06	1.015003E+06
921	6.024951E+07	2.470465E+04	8.722908E+06	7.689199E+05	4.597548E+04	8.396001E+05	4.885264E+05	5.914504E+06	1.382512E+06	8.517879E+05	8.557124E+04
922	5.808215E+07	2.656181E+04	1.068361E+07	9.640453E+05	5.605915E+04	1.046666E+06	8.700819E+05	5.081493E+06	2.465182E+06	1.144800E+06	1.122011E+06
923	5.882364E+07	2.199329E+04	1.077130E+07	1.810176E+05	1.241401E+04	2.154250E+05	4.950926E+05	6.368713E+06	1.670760E+06	3.125592E+05	1.924099E+06
924	6.078796E+07	2.118765E+04	8.691848E+06	2.933019E+05	1.786121E+04	3.323508E+05	6.417439E+05	5.902569E+06	9.529292E+05	7.484338E+05	4.461480E+05
925	5.998755E+07	2.625529E+04	8.950038E+06	7.993778E+05	4.924410E+04	8.748772E+05	6.322816E+05	5.879832E+06	4.337664E+05	6.729565E+05	1.331143E+06
926	5.784965E+07	2.262365E+04	1.132448E+07	5.829147E+05	3.323338E+04	6.387717E+05	8.168021E+05	4.749615E+06	3.333599E+06	1.424475E+06	9.999493E+05
927	5.812808E+07	2.602913E+04	1.079262E+07	8.158388E+05	4.892093E+04	8.907889E+05	5.065631E+05	5.742035E+06	2.574896E+06	7.993193E+05	1.169760E+06
928	5.676923E+07	2.611605E+04	1.225545E+07	7.149175E+05	4.306062E+04	7.840941E+05	1.082262E+06	5.917625E+06	3.069669E+06	4.266897E+05	1.759139E+06
929	5.984288E+07	2.289616E+04	9.441747E+06	4.764355E+05	2.920816E+04	5.285398E+05	6.495286E+04	5.883253E+06	1.593498E+06	9.004245E+05	9.995785E+05
930	5.784447E+07	2.658719E+04	1.095065E+07	9.361832E+05	5.480295E+04	1.017573E+06	3.722457E+05	5.341959E+06	2.785439E+06	1.122822E+06	1.328141E+06
931	6.061171E+07	2.265992E+04	8.873750E+06	2.828775E+05	1.893410E+04	3.244715E+05	5.326946E+05	6.831512E+06	6.341723E+05	7.784039E+04	7.974921E+05
932	5.983259E+07	2.286965E+04	9.525032E+06	4.044764E+05	2.544935E+04	4.527954E+05	6.779484E+05	6.308995E+06	1.471537E+06	4.110472E+05	6.554722E+05
933	5.928544E+07	2.701006E+04	9.612373E+06	8.362890E+05	5.123002E+04	9.145291E+05	5.485783E+05	5.886238E+06	5.597204E+05	6.647107E+05	1.953048E+06
934	5.733167E+07	2.331349E+04	1.204336E+07	3.870716E+05	2.416085E+04	4.345459E+05	9.946225E+05	5.806563E+06	2.838942E+06	4.937647E+05	1.909396E+06
935	6.083344E+07	2.159984E+04	8.607214E+06	3.290782E+05	2.017684E+04	3.708549E+05	6.059940E+05	6.136148E+06	9.740724E+05	6.221435E+05	2.688394E+05
936	5.954635E+07	2.354896E+04	9.726525E+06	4.825736E+05	3.022956E+04	5.363521E+05	3.727168E+05	6.822273E+06	2.059231E+06	2.286473E+05	2.436444E+05
937	6.039316E+07	2.464846E+04	8.758336E+06	5.970634E+05	3.772540E+04	6.594372E+05	6.027198E+05	6.395386E+06	7.235292E+05	3.680486E+05	6.686193E+05
938	5.942609E+07	2.579633E+04	9.587540E+06	7.278781E+05	4.500920E+04	7.986836E+05	4.697704E+05	5.909012E+06	1.042768E+06	6.755971E+05	1.490331E+06
939	5.808545E+07	2.446244E+04	1.116594E+07	5.033686E+05	3.155491E+04	5.593859E+05	4.615345E+05	6.089480E+06	2.113514E+06	5.088182E+05	1.992515E+06
940	6.142264E+07	2.173401E+04	8.075812E+06	2.742897E+05	1.751998E+04	3.135437E+05	1.390556E+05	6.568724E+06	3.708099E+05	4.605749E+05	5.366228E+05
941	6.146129E+07	2.187389E+04	7.999698E+06	3.095110E+05	1.955025E+04	3.509351E+05	4.156175E+04	6.633660E+06	4.818860E+05	4.770870E+05	3.654862E+05
942	5.670432E+07	2.838665E+04	1.188367E+07	1.130879E+06	6.490591E+04	1.224172E+06	4.058493E+05	5.229274E+06	3.522329E+06	1.157587E+06	1.568575E+06
943	5.751311E+07	2.487283E+04	1.173032E+07	5.095091E+05	3.215053E+04	5.665324E+05	2.306826E+05	6.407446E+06	2.642729E+06	3.594040E+05	2.089983E+06
944	5.965780E+07	2.260095E+04	9.789577E+06	3.190305E+05	2.063300E+04	3.622645E+05	7.603742E+05	6.487219E+06	1.491010E+06	2.286487E+05	8.222857E+05
945	5.725590E+07	2.734200E+04	1.146326E+07	1.007122E+06	5.840122E+04	1.092866E+06	8.568860E+05	5.051524E+06	2.919215E+06	1.107597E+06	1.527985E+06
946	5.818244E+07	2.488593E+04	1.086127E+07	7.011207E+05	4.199447E+04	7.680011E+05	3.904352E+05	5.735838E+06	2.739374E+06	8.634261E+05	1.132153E+06
947	5.882681E+07	2.250979E+04	1.058279E+07	3.548924E+05	2.227192E+04	3.996741E+05	2.352485E+05	6.748939E+06	2.800940E+06	2.951160E+05	5.025203E+05
948	5.839416E+07	2.442156E+04	1.073239E+07	6.229848E+05	3.777475E+04	6.851811E+05	3.171331E+05	5.845398E+06	2.557347E+06	7.994969E+05	1.212972E+06
949	5.699781E+07	2.617799E+04	1.197361E+07	7.657603E+05	4.603284E+04	8.379712E+05	9.824533E+05	5.813244E+06	3.239431E+06	5.361693E+05	1.402262E+06
950	5.928456E+07	2.291863E+04	1.008942E+07	3.913625E+05	2.468674E+04	4.389679E+05	7.330605E+05	5.426390E+06	1.241142E+06	8.319541E+05	1.856793E+06
951	6.001126E+07	2.386204E+04	9.150674E+06	5.902041E+05	3.615435E+04	6.502205E+05	3.561892E+05	6.022413E+06	1.390416E+06	7.398158E+05	6.418110E+05
952	6.047263E+07	2.237733E+04	9.003636E+06	2.921449E+05	1.905811E+04	3.335803E+05	4.782140E+05	6.801130E+06	1.017606E+06	1.571498E+05	5.495085E+05
953	6.036766E+07	2.142689E+04	9.133652E+06	2.707931E+05	1.680727E+04	3.090272E+05	3.854844E+05	6.564811E+06	1.572507E+06	4.145529E+05	1.962856E+05
954	5.762411E+07	2.305916E+04	1.174349E+07	3.955743E+05	2.450849E+04	4.431419E+05	8.494762E+05	5.567162E+06	2.840826E+06	6.891530E+05	1.796809E+06
955	6.020374E+07	2.468957E+04	8.860886E+06	6.826363E+05	4.183630E+04	7.491621E+05	6.363582E+05	5.414497E+06	6.349912E+05	9.691846E+05	1.205801E+06
956	5.880228E+07	2.438817E+04	1.031814E+07	6.268517E+05	3.823839E+04	6.894783E+05	3.721819E+05	6.453229E+06	2.632018E+06	4.722242E+05	3.884722E+05
957	5.729346E+07	2.749719E+04	1.142828E+07	1.003225E+06	5.884864E+04	1.089571E+06	3.922906E+05	5.693515E+06	3.236323E+06	8.831627E+05	1.222944E+06
958	6.003328E+07	2.576099E+04	8.983642E+06	7.235405E+05	4.499535E+04	7.942968E+05	6.816494E+05	6.235093E+06	5.868993E+05	4.500781E+05	1.029874E+06
959	6.161027E+07	2.099186E+04	7.902984E+06	2.620461E+05	1.598899E+04	2.990269E+05	2.655362E+05	6.295403E+06	5.241546E+05	6.536156E+05	1.642650E+05
960	5.760244E+07	2.873620E+04	1.102491E+07	1.092961E+06	6.371517E+04	1.185413E+06	8.380185E+05	5.014698E+06	1.772545E+06	1.083043E+06	2.316523E+06
961	5.843398E+07	2.460458E+04	1.083417E+07	4.852701E+05	3.096128E+04	5.408360E+05	5.423262E+05	6.713715E+06	1.914748E+06	1.299508E+05	1.533374E+06
962	5.878504E+07	2.328027E+04	1.037215E+07	5.954152E+05	3.518281E+04	6.538783E+05	5.254626E+05	5.844331E+06	2.858232E+06	8.659985E+05	2.781164E+05
963	6.073371E+07	2.281189E+04	8.467521E+06	5.560476E+05	3.328037E+04	6.121399E+05	4.235207E+05	5.633271E+06	1.029894E+06	1.036676E+06	3.441417E+05
964	5.940273E+07	2.217251E+04	9.849031E+06	5.096300E+05	2.982493E+04	5.616274E+05	3.595639E+05	5.327391E+06	2.322934E+06	1.239087E+06	6.000294E+05
965	5.508324E+07	2.949411E+04	1.349943E+07	1.132820E+06	6.469203E+04	1.227006E+06	1.034169E+06	5.196493E+06	4.150979E+06	8.428510E+05	2.274862E+06
966	5.814499E+07	2.324270E+04	1.125502E+07	3.624297E+05	2.331175E+04	4.089842E+05	1.961989E+05	6.800741E+06	2.969884E+06	1.833654E+05	1.104784E+06
967	5.945081E+07	2.323508E+04	9.829784E+06	4.770462E+05	2.958897E+04	5.298703E+05	9.171247E+04	6.610674E+06	2.261646E+06	4.566363E+05	4.090981E+05
968	6.094633E+07	2.187792E+04	8.442757E+06	3.778325E+05	2.307107E+04	4.227815E+05	5.329849E+05	6.094368E+06	8.999720E+05	6.855010E+05	2.299167E+05
969	6.026607E+07	2.516362E+04	8.859764E+06	6.227407E+05	3.974343E+04	6.876478E+05	1.007112E+05	6.057801E+06	4.509298E+05	6.580862E+05	1.592171E+06
970	6.020893E+07	2.439347E+04	8.864915E+06	6.725328E+05	4.094683E+04	7.378731E+05	5.539015E+05	6.027178E+06	1.221842E+06	7.007694E+05	3.612052E+05
971	5.748796E+07	2.631230E+04	1.148848E+07	7.593871E+05	4.675405E+04	8.324534E+05	4.496195E+05	6.522857E+06	3.315541E+06	2.820992E+05	9.183285E+05
972	5.717200E+07	2.728526E+04	1.175097E+07	8.101596E+05	4.938835E+04	8.868332E+05	3.298698E+05	6.323078E+06	2.728069E+06	4.033880E+05	1.966500E+06
973	5.604418E+07	2.915407E+04	1.247320E+07	1.197581E+06	6.863060E+04	1.295365E+06	6.727891E+05	4.626976E+06	3.857415E+06	1.331222E+06	1.984734E+06
974	6.028240E+07	2.518117E+04	8.798430E+06	6.643317E+05	4.146278E+04	7.309756E+05	7.213118E+05	6.070915E+06	3.693272E+05	5.343593E+05	1.102465E+06
975	5.835667E+07	2.701318E+04	1.057349E+07	8.041530E+05	4.905975E+04	8.802259E+05	7.243718E+05	6.154408E+06	1.369331E+06	4.351704E+05	1.890130E+06
976	5.848410E+07	2.461713E+04	1.064955E+07	6.167205E+05	3.760716E+04	6.789447E+05	8.338759E+05	5.239133E+06	1.810476E+06	9.293866E+05	1.836610E+06
977	5.901723E+07	2.663978E+04	9.749024E+06	9.632005E+05	5.696252E+04	1.046803E+06	6.404804E+05	5.306900E+06	1.720531E+06	1.080078E+06	1.000992E+06
978	5.946101E+07	2.225648E+04	9.996490E+06	3.109974E+05	1.979189E+04	3.530457E+05	3.622217E+05	6.435434E+06	1.902418E+06	4.120337E+05	8.843447E+05
979	5.625811E+07	2.897045E+04	1.224389E+07	1.213248E+06	6.854834E+04	1.310767E+06	4.130730E+05	4.867577E+06	3.732163E+06	1.368543E+06	1.862481E+06
980	5.671955E+07	2.392586E+04	1.264061E+07	3.991102E+05	2.531759E+04	4.483537E+05	4.338821E+05	6.465194E+06	3.615977E+06	2.424731E+05	1.883022E+06
981	6.122648E+07	2.439395E+04	7.847591E+06	6.720210E+05	4.127243E+04	7.376874E+05	6.079627E+05	6.179039E+06	3.587445E+05	6.088021E+05	9.303437E+04
982	6.005521E+07	2.289371E+04	9.155001E+06	5.465518E+05	3.272061E+04	6.021661E+05	3.446101E+05	5.855612E+06	1.723836E+06	9.169337E+05	3.139940E+05
983	6.031276E+07	2.157348E+04	9.334111E+06	1.323860E+05	9.481941E+03	1.634414E+05	3.562434E+05	6.798011E+06	8.902051E+05	1.227492E+05	1.166851E+06
984	5.991327E+07	2.191171E+04	9.539982E+06	3.158469E+05	1.972771E+04	3.574863E+05	5.292880E+05	6.294091E+06	1.646599E+06	4.933759E+05	5.766004E+05
985	6.068321E+07	2.536282E+04	8.329812E+06	7.287129E+05	4.532861E+04	7.994043E+05	5.373766E+05	6.040322E+06	3.771222E+05	6.281767E+05	7.467787E+05
986	5.891206E+07	2.367487E+04	1.021770E+07	6.236515E+05	3.701033E+04	6.843367E+05	2.017432E+05	5.220116E+06	2.200453E+06	1.269994E+06	1.325348E+06
987	6.133801E+07	2.484373E+04	7.617395E+06	7.854009E+05	4.747583E+04	8.577205E+05	2.142616E+05	6.014340E+06	4.374308E+05	8.839543E+05	6.740422E+04
988	6.034679E+07	2.268061E+04	9.141322E+06	2.801281E+05	1.876756E+04	3.215763E+05	5.311988E+05	6.846692E+06	8.644851E+05	6.144270E+04	8.374630E+05
989	6.025913E+07	2.142265E+04	9.292279E+06	2.234880E+05	1.430577E+04	2.592164E+05	5.211482E+05	6.437818E+06	1.290407E+06	3.841686E+05	6.587050E+05
990	5.759173E+07	2.454896E+04	1.152314E+07	6.332996E+05	3.801188E+04	6.958604E+05	6.427855E+05	5.720158E+06	3.148821E+06	7.569885E+05	1.254339E+06
991	5.968442E+07	2.635485E+04	9.184683E+06	8.658324E+05	5.265397E+04	9.448413E+05	3.370800E+05	5.494610E+06	9.805856E+05	9.984794E+05	1.373872E+06
992	5.650104E+07	2.756858E+04	1.218321E+07	1.041885E+06	5.935163E+04	1.128805E+06	6.619122E+05	4.620997E+06	3.422550E+06	1.408541E+06	2.069145E+06
993	5.887048E+07	2.397378E+04	1.019199E+07	6.842733E+05	4.041893E+04	7.486660E+05	3.064987E+05	6.010716E+06	2.870576E+06	8.554322E+05	1.487610E+05
994	5.674751E+07	2.777711E+04	1.215329E+07	8.302561E+05	5.036013E+04	9.083934E+05	3.423567E+05	6.449572E+06	2.783059E+06	3.128742E+05	2.265352E+06
995	5.963652E+07	2.599814E+04	9.390591E+06	7.126824E+05	4.443421E+04	7.831147E+05	6.975742E+05	6.483587E+06	7.796863E+05	2.855049E+05	1.144187E+06
996	5.575971E+07	2.896341E+04	1.274126E+07	1.214360E+06	6.856916E+04	1.311893E+06	1.087490E+06	4.128660E+06	4.007312E+06	1.506988E+06	2.010744E+06
997	6.110806E+07	2.382649E+04	8.030237E+06	6.126109E+05	3.754094E+04	6.739784E+05	5.048503E+05	6.067258E+06	5.155471E+05	7.090749E+05	2.334931E+05
998	5.960462E+07	2.747303E+04	9.067415E+06	1.052095E+06	6.263499E+04	1.142203E+06	5.727563E+05	5.164935E+06	9.476579E+05	1.162704E+06	1.219310E+06
999	5.699128E+07	2.339028E+04	1.227597E+07	4.922613E+05	2.943034E+04	5.450819E+05	6.363454E+04	5.459199E+06	3.707914E+06	1.055808E+06	1.989349E+06
1000	5.797007E+07	2.590193E+04	1.113621E+07	6.377857E+05	3.995660E+04	7.036442E+05	1.757192E+05	6.599603E+06	2.251796E+06	2.938956E+05	1.815135E+06
