simul	U	Np	Pu	Am	Cm	MA	Pu-238	Pu-239	Pu-240	Pu-241	Pu-242
461	6.292574E+07	5.580566E+02	8.294342E+06	1.196332E+05	0.000000E+00	1.201913E+05	6.528565E+05	6.539259E+06	6.321594E+02	3.770176E+05	7.245765E+05
462	5.870606E+07	7.913078E+03	1.142445E+07	1.201847E+06	0.000000E+00	1.209760E+06	1.970948E+04	4.891042E+06	3.050080E+06	1.542300E+06	1.921317E+06
463	5.938218E+07	4.066794E+03	1.128073E+07	6.732988E+05	0.000000E+00	6.773656E+05	5.721746E+05	4.974034E+06	2.578566E+06	1.220528E+06	1.935430E+06
464	5.738483E+07	3.559077E+03	1.336411E+07	5.877679E+05	0.000000E+00	5.913270E+05	1.332307E+06	4.463066E+06	3.743559E+06	1.056820E+06	2.768362E+06
465	6.109602E+07	5.737804E+03	9.306808E+06	9.317051E+05	0.000000E+00	9.374429E+05	4.638057E+05	4.951295E+06	1.499044E+06	1.581686E+06	8.109776E+05
466	5.999766E+07	6.459412E+03	1.035795E+07	9.781926E+05	0.000000E+00	9.846520E+05	7.231331E+05	5.096448E+06	2.150397E+06	1.236895E+06	1.151079E+06
467	6.084591E+07	2.959518E+03	1.009085E+07	4.005631E+05	0.000000E+00	4.035226E+05	8.161058E+05	6.475133E+06	1.205720E+06	2.004525E+05	1.393435E+06
468	6.018640E+07	5.782098E+03	1.021644E+07	9.316471E+05	0.000000E+00	9.374292E+05	7.426869E+05	4.546645E+06	1.444260E+06	1.538127E+06	1.944720E+06
469	6.108270E+07	2.954086E+03	9.779176E+06	4.754398E+05	0.000000E+00	4.783939E+05	3.881414E+05	6.110317E+06	2.433840E+06	7.816740E+05	6.520389E+04
470	6.245584E+07	6.433616E+03	7.882127E+06	9.958695E+05	0.000000E+00	1.002303E+06	5.137924E+05	5.422202E+06	3.834836E+05	1.397969E+06	1.646802E+05
471	6.195835E+07	1.745566E+03	9.068832E+06	3.113399E+05	0.000000E+00	3.130855E+05	9.704108E+03	6.316899E+06	7.274233E+05	6.957427E+05	1.319063E+06
472	5.791980E+07	5.662214E+03	1.259888E+07	8.159283E+05	0.000000E+00	8.215905E+05	4.824364E+05	5.444606E+06	3.854930E+06	7.647325E+05	2.052176E+06
473	6.247014E+07	1.023264E+03	8.652897E+06	2.162061E+05	0.000000E+00	2.172294E+05	6.887556E+05	6.158409E+06	8.235716E+05	6.670342E+05	3.151266E+05
474	6.246677E+07	1.663610E+03	8.640403E+06	2.314341E+05	0.000000E+00	2.330977E+05	2.176241E+05	7.032386E+06	5.093104E+05	1.608973E+05	7.201850E+05
475	6.269899E+07	2.766537E+03	8.169415E+06	4.690963E+05	0.000000E+00	4.718628E+05	7.481041E+05	5.792503E+06	4.942251E+04	9.154280E+05	6.639572E+05
476	6.095067E+07	4.080517E+03	9.713267E+06	6.722502E+05	0.000000E+00	6.763307E+05	2.732108E+05	5.614800E+06	2.296026E+06	1.199105E+06	3.301250E+05
477	6.243730E+07	1.208810E+03	8.679606E+06	2.221477E+05	0.000000E+00	2.233565E+05	1.314767E+04	6.669028E+06	7.285859E+05	5.321380E+05	7.367060E+05
478	6.051631E+07	6.289482E+03	9.865673E+06	9.519956E+05	0.000000E+00	9.582851E+05	4.155122E+05	5.329264E+06	1.607771E+06	1.200792E+06	1.312334E+06
479	5.657993E+07	9.846009E+03	1.324788E+07	1.502605E+06	0.000000E+00	1.512451E+06	7.800569E+05	3.494597E+06	4.196394E+06	1.974277E+06	2.802560E+06
480	6.063436E+07	5.031320E+03	9.867814E+06	8.330652E+05	0.000000E+00	8.380965E+05	1.655551E+05	5.060449E+06	1.693113E+06	1.510612E+06	1.438085E+06
481	6.297545E+07	1.623754E+03	8.116680E+06	2.465193E+05	0.000000E+00	2.481431E+05	4.348713E+05	6.840399E+06	2.848326E+05	3.157215E+05	2.408553E+05
482	6.105954E+07	2.895148E+03	9.799225E+06	4.786039E+05	0.000000E+00	4.814990E+05	7.020947E+05	5.757492E+06	2.086456E+06	8.633780E+05	3.898040E+05
483	6.111415E+07	4.570963E+03	9.509107E+06	7.124407E+05	0.000000E+00	7.170117E+05	7.088421E+05	5.381639E+06	1.023231E+06	1.030876E+06	1.364519E+06
484	6.064297E+07	3.717674E+03	1.007481E+07	6.187703E+05	0.000000E+00	6.224880E+05	7.072803E+05	5.105403E+06	1.238487E+06	1.140916E+06	1.882723E+06
485	6.126812E+07	3.899694E+03	9.376830E+06	6.914192E+05	0.000000E+00	6.953189E+05	5.898365E+05	4.775531E+06	7.216724E+05	1.522549E+06	1.767241E+06
486	6.000534E+07	3.768283E+03	1.075872E+07	5.724435E+05	0.000000E+00	5.762118E+05	1.042059E+06	5.506908E+06	1.362717E+06	7.353228E+05	2.111709E+06
487	5.872021E+07	6.413552E+03	1.160704E+07	1.006614E+06	0.000000E+00	1.013028E+06	3.100872E+05	4.813439E+06	3.333438E+06	1.500143E+06	1.649929E+06
488	6.074504E+07	1.389050E+03	1.040011E+07	1.937336E+05	0.000000E+00	1.951226E+05	1.421679E+04	7.054351E+06	2.883319E+06	1.381504E+05	3.100778E+05
489	6.068803E+07	3.050938E+03	1.014000E+07	5.091914E+05	0.000000E+00	5.122423E+05	7.101350E+05	5.479370E+06	1.824011E+06	9.470146E+05	1.179471E+06
490	6.148832E+07	3.932127E+03	9.332318E+06	5.156926E+05	0.000000E+00	5.196247E+05	4.312886E+05	6.926492E+06	2.056072E+05	1.393337E+05	1.629596E+06
491	6.070012E+07	6.634702E+03	9.645391E+06	9.881213E+05	0.000000E+00	9.947560E+05	1.407127E+05	5.562573E+06	7.767094E+05	1.142650E+06	2.022746E+06
492	6.143175E+07	5.213092E+03	9.073339E+06	8.299660E+05	0.000000E+00	8.351791E+05	4.682544E+05	5.480949E+06	1.770749E+06	1.309850E+06	4.353692E+04
493	5.898185E+07	6.100334E+03	1.137590E+07	9.764172E+05	0.000000E+00	9.825175E+05	9.885158E+05	4.186953E+06	2.644165E+06	1.572740E+06	1.983529E+06
494	5.873504E+07	5.806937E+03	1.176512E+07	8.343088E+05	0.000000E+00	8.401157E+05	2.368569E+05	5.781467E+06	3.384113E+06	7.652480E+05	1.597432E+06
495	6.173123E+07	2.540880E+03	9.218523E+06	3.879715E+05	0.000000E+00	3.905124E+05	7.272068E+03	6.641307E+06	1.346924E+06	5.110733E+05	7.119468E+05
496	6.280817E+07	3.971952E+03	7.908999E+06	6.191255E+05	0.000000E+00	6.230975E+05	2.450386E+05	6.251772E+06	4.596525E+05	8.961527E+05	5.638341E+04
497	6.142002E+07	4.052208E+03	9.359472E+06	5.567253E+05	0.000000E+00	5.607775E+05	7.758382E+05	6.365384E+06	1.077520E+06	3.380687E+05	8.026609E+05
498	6.083260E+07	8.536547E+02	1.036514E+07	1.416821E+05	0.000000E+00	1.425358E+05	2.155479E+05	6.714849E+06	2.475455E+06	2.588989E+05	7.003851E+05
499	6.116854E+07	1.669971E+03	9.905143E+06	2.649195E+05	0.000000E+00	2.665895E+05	8.271961E+05	6.193659E+06	4.507138E+05	4.122669E+05	2.021307E+06
500	6.114485E+07	1.387891E+03	9.957073E+06	2.369647E+05	0.000000E+00	2.383526E+05	2.257220E+05	6.500490E+06	2.237365E+06	4.718024E+05	5.216932E+05
501	6.062186E+07	2.778403E+03	1.017501E+07	5.406285E+05	0.000000E+00	5.434069E+05	7.781400E+05	4.892910E+06	2.432544E+06	1.454087E+06	6.173309E+05
502	6.106563E+07	5.104206E+03	9.582728E+06	6.868168E+05	0.000000E+00	6.919210E+05	4.017853E+04	6.742754E+06	1.365920E+06	3.147632E+05	1.119112E+06
503	6.272744E+07	2.699754E+03	8.263652E+06	3.464860E+05	0.000000E+00	3.491858E+05	1.681655E+05	7.299142E+06	2.733785E+05	3.734109E+04	4.856250E+05
504	6.097689E+07	2.776160E+03	9.986144E+06	3.744561E+05	0.000000E+00	3.772323E+05	2.748438E+05	6.793603E+06	1.221762E+06	1.781113E+05	1.517824E+06
505	6.301258E+07	2.418119E+03	7.982713E+06	3.425619E+05	0.000000E+00	3.449800E+05	1.196452E+05	7.059126E+06	1.026225E+05	2.812798E+05	4.200398E+05
506	6.050143E+07	2.562668E+03	1.030719E+07	5.290906E+05	0.000000E+00	5.316533E+05	7.670796E+05	4.821677E+06	2.997587E+06	1.575321E+06	1.455217E+05
507	5.957899E+07	1.726284E+03	1.145235E+07	3.072014E+05	0.000000E+00	3.089277E+05	6.065128E+05	5.617550E+06	2.582909E+06	6.826790E+05	1.962696E+06
508	5.949819E+07	6.840692E+03	1.076105E+07	1.074188E+06	0.000000E+00	1.081029E+06	1.068044E+06	4.261832E+06	2.063382E+06	1.604161E+06	1.763629E+06
509	6.053275E+07	5.857945E+03	1.005319E+07	7.484767E+05	0.000000E+00	7.543346E+05	5.472569E+05	6.838861E+06	2.041410E+06	5.540066E+04	5.702595E+05
510	6.084117E+07	3.015808E+03	1.005786E+07	4.382221E+05	0.000000E+00	4.412379E+05	8.772950E+05	6.137186E+06	6.272200E+05	4.353285E+05	1.980832E+06
511	6.175874E+07	3.319362E+03	9.086180E+06	4.920259E+05	0.000000E+00	4.953453E+05	6.522079E+05	6.130569E+06	5.967509E+05	5.537168E+05	1.152935E+06
512	6.015989E+07	6.803532E+03	1.023388E+07	9.396961E+05	0.000000E+00	9.464996E+05	2.254779E+05	6.210465E+06	1.721558E+06	6.058473E+05	1.470536E+06
513	5.970561E+07	2.844149E+03	1.124517E+07	3.866467E+05	0.000000E+00	3.894908E+05	8.053486E+05	6.308372E+06	1.986099E+06	2.057028E+05	1.939652E+06
514	6.100502E+07	5.206487E+03	9.536577E+06	7.934642E+05	0.000000E+00	7.986707E+05	5.390700E+05	5.708638E+06	2.071786E+06	1.035516E+06	1.815671E+05
515	6.205705E+07	3.976511E+03	8.660446E+06	6.187958E+05	0.000000E+00	6.227723E+05	6.523970E+05	5.905968E+06	9.852734E+05	8.891792E+05	2.276280E+05
516	6.217555E+07	5.586350E+03	8.349871E+06	8.092623E+05	0.000000E+00	8.148487E+05	1.548032E+05	6.387714E+06	9.018614E+05	7.873002E+05	1.181921E+05
517	5.828550E+07	6.414857E+03	1.206210E+07	9.862590E+05	0.000000E+00	9.926739E+05	7.468058E+05	4.539033E+06	3.563360E+06	1.342306E+06	1.870597E+06
518	5.999499E+07	6.347158E+03	1.047162E+07	8.673107E+05	0.000000E+00	8.736579E+05	5.673178E+05	6.200008E+06	1.272613E+06	4.932775E+05	1.938404E+06
519	6.232255E+07	1.168230E+03	8.843964E+06	1.725867E+05	0.000000E+00	1.737549E+05	7.570630E+05	6.684580E+06	7.253816E+05	1.904241E+05	4.865156E+05
520	5.996825E+07	6.559815E+03	1.046518E+07	9.002808E+05	0.000000E+00	9.068406E+05	1.018678E+06	5.885596E+06	2.384036E+06	5.398906E+05	6.369838E+05
521	6.146583E+07	2.542531E+03	9.531442E+06	3.404553E+05	0.000000E+00	3.429978E+05	1.252547E+05	7.064348E+06	1.806945E+06	1.439841E+05	3.909099E+05
522	6.188824E+07	1.657810E+03	9.175465E+06	2.749088E+05	0.000000E+00	2.765666E+05	8.052839E+05	6.157175E+06	8.625783E+05	5.009393E+05	8.494883E+05
523	6.047765E+07	2.691656E+03	1.041072E+07	4.492113E+05	0.000000E+00	4.519030E+05	8.075840E+05	5.611745E+06	2.365600E+06	8.353612E+05	7.904270E+05
524	6.147189E+07	1.010577E+03	9.674769E+06	1.925996E+05	0.000000E+00	1.936102E+05	1.830051E+05	6.566779E+06	2.091514E+06	4.978072E+05	3.356636E+05
525	6.247108E+07	2.627975E+03	8.362347E+06	5.042194E+05	0.000000E+00	5.068474E+05	1.971365E+03	5.587022E+06	1.598673E+05	1.320453E+06	1.293033E+06
526	6.031787E+07	1.855610E+03	1.077939E+07	2.411510E+05	0.000000E+00	2.430066E+05	1.006263E+06	6.494546E+06	1.455971E+06	4.875849E+04	1.773855E+06
527	5.921135E+07	5.135550E+03	1.129139E+07	8.323998E+05	0.000000E+00	8.375354E+05	8.907836E+05	4.681906E+06	3.031279E+06	1.404045E+06	1.283372E+06
528	6.140117E+07	2.321259E+03	9.441454E+06	4.953283E+05	0.000000E+00	4.976496E+05	8.769722E+05	4.881554E+06	2.093828E+06	1.550600E+06	3.849939E+04
529	6.265118E+07	3.325864E+03	8.148563E+06	5.372030E+05	0.000000E+00	5.405289E+05	1.970820E+04	6.309107E+06	5.518605E+05	8.948799E+05	3.730076E+05
530	5.722252E+07	7.269112E+03	1.291823E+07	1.192258E+06	0.000000E+00	1.199527E+06	7.378353E+05	3.588583E+06	4.188284E+06	2.095334E+06	2.308192E+06
531	5.905970E+07	6.996050E+03	1.123980E+07	1.033774E+06	0.000000E+00	1.040770E+06	1.001545E+06	4.875971E+06	2.282363E+06	1.142086E+06	1.937832E+06
532	5.769150E+07	7.464251E+03	1.248243E+07	1.158874E+06	0.000000E+00	1.166338E+06	8.860188E+05	4.001112E+06	3.472448E+06	1.648614E+06	2.474238E+06
533	6.261531E+07	1.724744E+03	8.392239E+06	3.309993E+05	0.000000E+00	3.327240E+05	7.871540E+05	5.840720E+06	4.105460E+05	8.672255E+05	4.865931E+05
534	6.177268E+07	6.559620E+02	9.431197E+06	1.357348E+05	0.000000E+00	1.363908E+05	3.454992E+05	6.652173E+06	1.946665E+06	4.055731E+05	8.128715E+04
535	6.123312E+07	3.004216E+03	9.598065E+06	5.060812E+05	0.000000E+00	5.090854E+05	2.828129E+05	5.847850E+06	1.772430E+06	9.685678E+05	7.264039E+05
536	6.148974E+07	5.524298E+03	9.011088E+06	8.339229E+05	0.000000E+00	8.394472E+05	7.828222E+05	5.394763E+06	4.874740E+05	1.037380E+06	1.308649E+06
537	6.087145E+07	5.932155E+03	9.672616E+06	7.902766E+05	0.000000E+00	7.962088E+05	9.320498E+05	6.344063E+06	1.663736E+06	3.046843E+05	4.280827E+05
538	6.078034E+07	3.573682E+03	1.003368E+07	5.226797E+05	0.000000E+00	5.262534E+05	8.148429E+05	6.009680E+06	6.625249E+05	5.419622E+05	2.004665E+06
539	6.023597E+07	4.357224E+03	1.032731E+07	7.726327E+05	0.000000E+00	7.769899E+05	7.250598E+05	4.547775E+06	2.419641E+06	1.701897E+06	9.329394E+05
540	6.156103E+07	2.992837E+03	9.372293E+06	4.039589E+05	0.000000E+00	4.069517E+05	5.004702E+05	6.667113E+06	9.107201E+05	1.941419E+05	1.099848E+06
541	5.849315E+07	6.859911E+03	1.176204E+07	1.078224E+06	0.000000E+00	1.085084E+06	9.345804E+05	4.384742E+06	3.656311E+06	1.616493E+06	1.169910E+06
542	5.850266E+07	8.305914E+03	1.156718E+07	1.262119E+06	0.000000E+00	1.270425E+06	6.455158E+04	4.600773E+06	3.027288E+06	1.623537E+06	2.251032E+06
543	6.180944E+07	1.772517E+03	9.135299E+06	3.937573E+05	0.000000E+00	3.955298E+05	6.609594E+04	5.432285E+06	6.872265E+05	1.303447E+06	1.646245E+06
544	6.257029E+07	2.739167E+03	8.313492E+06	4.537538E+05	0.000000E+00	4.564930E+05	2.215529E+05	6.255192E+06	6.000161E+05	8.240569E+05	4.126745E+05
545	5.859879E+07	7.134500E+03	1.158805E+07	1.146295E+06	0.000000E+00	1.153430E+06	1.072547E+06	4.011978E+06	3.541729E+06	1.872814E+06	1.088984E+06
546	6.272786E+07	2.369153E+03	8.272283E+06	3.377583E+05	0.000000E+00	3.401275E+05	5.065604E+05	6.753514E+06	1.599514E+05	2.919922E+05	5.602653E+05
547	6.072681E+07	2.997269E+03	1.013728E+07	4.731834E+05	0.000000E+00	4.761807E+05	9.321844E+05	5.819311E+06	2.519283E+06	7.222863E+05	1.442146E+05
548	6.225382E+07	2.089640E+03	8.665713E+06	4.186468E+05	0.000000E+00	4.207364E+05	3.200161E+05	5.478744E+06	3.196333E+04	1.186226E+06	1.648764E+06
549	6.225396E+07	3.564940E+03	8.588791E+06	4.939518E+05	0.000000E+00	4.975167E+05	2.991545E+05	6.713754E+06	2.607194E+05	3.295020E+05	9.856609E+05
550	5.915363E+07	3.859173E+03	1.148781E+07	6.949670E+05	0.000000E+00	6.988262E+05	4.939225E+05	4.444593E+06	2.573608E+06	1.589277E+06	2.386409E+06
551	5.832943E+07	2.914172E+03	1.257042E+07	4.375091E+05	0.000000E+00	4.404233E+05	6.107887E+05	5.679021E+06	3.825851E+06	5.287689E+05	1.925986E+06
552	6.172657E+07	1.294424E+03	9.374477E+06	2.379185E+05	0.000000E+00	2.392129E+05	8.814037E+05	6.116071E+06	1.660843E+06	5.701133E+05	1.460464E+05
553	6.201778E+07	2.083461E+03	8.971501E+06	3.489059E+05	0.000000E+00	3.509894E+05	8.496775E+05	5.851234E+06	1.742117E+05	6.558093E+05	1.440568E+06
554	5.864042E+07	6.667366E+03	1.181499E+07	8.781955E+05	0.000000E+00	8.848629E+05	3.417644E+05	6.452451E+06	2.434300E+06	2.653341E+05	2.321145E+06
555	6.157147E+07	1.964432E+03	9.458978E+06	3.078627E+05	0.000000E+00	3.098271E+05	7.742729E+05	6.168497E+06	1.007206E+06	4.559695E+05	1.053033E+06
556	6.246530E+07	4.727560E+03	8.132263E+06	7.379787E+05	0.000000E+00	7.427063E+05	3.538551E+05	5.898778E+06	5.717337E+05	1.074888E+06	2.330084E+05
557	6.082581E+07	4.804506E+03	9.894331E+06	6.153230E+05	0.000000E+00	6.201275E+05	9.408553E+05	6.740688E+06	3.545236E+05	5.655547E+04	1.801709E+06
558	6.016630E+07	1.572870E+03	1.089491E+07	2.774859E+05	0.000000E+00	2.790588E+05	6.362013E+05	5.823605E+06	1.764299E+06	6.034360E+05	2.067372E+06
559	6.260559E+07	1.166807E+03	8.460418E+06	2.730907E+05	0.000000E+00	2.742575E+05	8.022715E+05	5.603091E+06	8.026481E+03	9.648624E+05	1.082167E+06
560	6.255846E+07	4.520337E+03	8.132659E+06	6.446323E+05	0.000000E+00	6.491526E+05	1.556432E+05	6.618646E+06	2.101903E+05	5.585854E+05	5.895941E+05
561	6.254107E+07	3.920291E+03	8.150825E+06	6.444485E+05	0.000000E+00	6.483688E+05	2.470456E+05	5.904314E+06	7.725506E+05	1.141214E+06	8.570127E+04
562	5.800718E+07	6.840357E+03	1.245464E+07	8.716026E+05	0.000000E+00	8.784430E+05	9.955934E+05	6.272013E+06	3.932452E+06	4.624565E+04	1.208336E+06
563	6.203236E+07	1.660085E+03	8.951362E+06	3.548890E+05	0.000000E+00	3.565491E+05	1.494369E+05	5.793175E+06	1.098110E+06	1.113914E+06	7.967265E+05
564	6.184423E+07	3.135317E+03	8.951139E+06	5.417724E+05	0.000000E+00	5.449077E+05	2.270707E+04	5.979613E+06	1.670791E+06	1.115491E+06	1.625367E+05
565	6.129443E+07	1.676143E+03	9.766992E+06	2.771675E+05	0.000000E+00	2.788436E+05	8.917762E+05	6.097789E+06	1.753802E+06	5.004686E+05	5.231563E+05
566	6.163789E+07	4.024423E+03	9.121783E+06	5.765654E+05	0.000000E+00	5.805898E+05	7.746163E+02	6.589813E+06	1.006697E+06	5.177188E+05	1.006780E+06
567	6.107732E+07	4.387596E+03	9.585543E+06	6.730174E+05	0.000000E+00	6.774050E+05	4.639146E+05	5.864740E+06	1.934589E+06	9.061175E+05	4.161822E+05
568	6.259253E+07	5.220746E+03	7.972298E+06	7.702173E+05	0.000000E+00	7.754380E+05	3.634079E+05	6.232117E+06	4.400387E+05	8.428278E+05	9.390644E+04
569	5.920608E+07	2.926365E+03	1.175697E+07	3.742930E+05	0.000000E+00	3.772194E+05	2.094105E+05	6.800875E+06	2.366292E+06	3.065860E+04	2.349734E+06
570	6.004157E+07	3.413082E+03	1.067019E+07	6.250966E+05	0.000000E+00	6.285097E+05	2.489653E+05	4.954026E+06	2.407742E+06	1.486044E+06	1.573412E+06
571	6.123119E+07	2.996831E+03	9.722608E+06	3.834807E+05	0.000000E+00	3.864775E+05	6.070695E+05	6.893969E+06	8.382892E+05	3.274121E+04	1.350539E+06
572	6.203228E+07	2.816389E+03	8.917107E+06	3.880632E+05	0.000000E+00	3.908796E+05	5.507156E+05	6.803934E+06	1.289882E+06	2.436181E+05	2.895773E+04
573	5.987632E+07	1.708317E+03	1.122320E+07	2.390414E+05	0.000000E+00	2.407497E+05	4.085425E+05	6.522184E+06	2.786795E+06	1.758960E+05	1.329784E+06
574	6.073244E+07	6.451697E+03	9.681741E+06	9.196411E+05	0.000000E+00	9.260928E+05	5.876045E+05	5.859471E+06	1.643401E+06	7.940395E+05	7.972250E+05
575	5.930237E+07	2.126126E+03	1.167916E+07	3.566109E+05	0.000000E+00	3.587370E+05	7.557864E+04	5.867003E+06	2.940902E+06	6.735476E+05	2.122128E+06
576	6.062813E+07	3.793148E+03	1.015009E+07	5.582588E+05	0.000000E+00	5.620519E+05	2.675856E+04	6.370013E+06	2.174419E+06	6.020152E+05	9.768861E+05
577	6.229060E+07	4.269916E+03	8.416424E+06	6.289757E+05	0.000000E+00	6.332456E+05	2.949607E+04	6.501993E+06	5.840335E+05	6.819008E+05	6.190011E+05
578	6.252723E+07	9.874239E+02	8.611155E+06	2.009021E+05	0.000000E+00	2.018895E+05	7.474238E+04	6.480018E+06	1.472784E+05	5.842032E+05	1.324913E+06
579	5.773923E+07	4.702394E+03	1.291305E+07	6.832919E+05	0.000000E+00	6.879943E+05	8.316521E+05	5.378203E+06	3.315897E+06	6.787452E+05	2.708548E+06
580	6.276167E+07	9.385600E+02	8.385133E+06	1.925270E+05	0.000000E+00	1.934656E+05	1.863446E+05	6.543683E+06	2.748236E+05	5.673445E+05	8.129374E+05
581	6.164979E+07	4.250673E+03	9.013159E+06	6.730643E+05	0.000000E+00	6.773150E+05	7.288965E+05	5.640819E+06	1.411121E+06	1.039749E+06	1.925738E+05
582	6.176597E+07	4.245473E+03	9.005309E+06	5.647447E+05	0.000000E+00	5.689902E+05	5.647954E+05	6.768190E+06	5.112961E+05	2.116420E+05	9.493851E+05
583	6.200229E+07	6.054302E+03	8.392385E+06	9.395436E+05	0.000000E+00	9.455979E+05	2.064574E+05	5.621381E+06	9.469486E+05	1.333921E+06	2.836772E+05
584	6.253596E+07	5.541430E+03	7.950967E+06	8.478036E+05	0.000000E+00	8.533450E+05	8.369606E+05	5.576280E+06	2.898581E+05	1.127472E+06	1.203963E+05
585	5.630535E+07	6.234901E+03	1.416129E+07	8.673997E+05	0.000000E+00	8.736346E+05	1.221857E+06	5.109546E+06	4.471165E+06	6.032253E+05	2.755495E+06
586	6.033965E+07	4.292784E+03	1.024981E+07	7.465210E+05	0.000000E+00	7.508138E+05	1.276313E+05	5.174550E+06	2.881822E+06	1.563773E+06	5.020295E+05
587	6.207863E+07	2.881477E+03	8.786594E+06	4.721639E+05	0.000000E+00	4.750454E+05	3.131478E+05	6.140491E+06	1.064191E+06	8.271495E+05	4.416143E+05
588	6.260272E+07	3.118512E+03	8.305200E+06	4.292301E+05	0.000000E+00	4.323486E+05	9.329003E+03	7.016858E+06	8.717217E+04	2.661990E+05	9.256419E+05
589	6.244248E+07	2.513217E+03	8.459494E+06	4.357871E+05	0.000000E+00	4.383003E+05	5.402048E+05	5.993826E+06	9.108297E+05	9.057856E+05	1.088477E+05
590	6.087712E+07	5.488033E+03	9.584027E+06	8.736366E+05	0.000000E+00	8.791246E+05	8.690103E+05	4.874960E+06	1.284653E+06	1.378147E+06	1.177257E+06
591	6.047778E+07	5.213297E+02	1.074620E+07	1.157686E+05	0.000000E+00	1.162899E+05	3.799329E+05	6.404960E+06	2.773332E+06	3.830397E+05	8.049396E+05
592	6.153609E+07	1.831965E+03	9.444030E+06	3.583231E+05	0.000000E+00	3.601551E+05	9.021383E+05	5.509733E+06	1.486856E+06	9.730326E+05	5.722705E+05
593	6.223093E+07	1.825857E+03	8.858530E+06	2.489888E+05	0.000000E+00	2.508147E+05	3.287124E+05	7.007755E+06	9.059578E+05	1.380043E+05	4.781004E+05
594	6.121594E+07	1.450992E+03	9.804328E+06	3.185477E+05	0.000000E+00	3.199987E+05	1.600488E+05	5.818509E+06	2.105988E+06	1.037901E+06	6.818807E+05
595	6.148403E+07	4.165199E+03	9.260612E+06	5.914592E+05	0.000000E+00	5.956244E+05	4.366869E+05	6.419428E+06	1.331098E+06	4.952568E+05	5.781425E+05
596	5.749642E+07	6.305110E+03	1.279647E+07	1.041067E+06	0.000000E+00	1.047372E+06	1.918787E+05	3.931471E+06	4.146366E+06	1.870698E+06	2.656058E+06
597	6.247089E+07	5.500294E+03	8.070990E+06	7.928949E+05	0.000000E+00	7.983952E+05	1.385201E+05	6.486505E+06	6.232187E+05	7.451661E+05	7.758013E+04
598	6.188069E+07	2.067703E+03	9.031085E+06	4.264313E+05	0.000000E+00	4.284990E+05	5.663564E+05	5.334509E+06	1.059842E+06	1.267454E+06	8.029231E+05
599	6.035432E+07	2.227546E+03	1.049916E+07	4.845663E+05	0.000000E+00	4.867938E+05	1.045982E+06	4.650872E+06	3.065770E+06	1.559035E+06	1.774964E+05
600	6.052354E+07	2.542695E+03	1.045417E+07	3.600148E+05	0.000000E+00	3.625575E+05	4.256720E+05	6.432196E+06	1.971974E+06	2.942705E+05	1.330059E+06
601	6.105558E+07	3.996230E+03	9.683757E+06	5.969316E+05	0.000000E+00	6.009278E+05	7.208718E+05	5.990862E+06	2.016098E+06	7.018116E+05	2.541140E+05
602	6.204603E+07	2.172644E+03	8.869268E+06	4.228015E+05	0.000000E+00	4.249741E+05	2.535045E+05	5.785398E+06	1.345231E+06	1.137393E+06	3.477411E+05
603	6.014653E+07	3.269499E+03	1.070827E+07	4.821892E+05	0.000000E+00	4.854587E+05	6.054128E+05	6.026394E+06	1.498472E+06	5.265887E+05	2.051406E+06
604	6.088183E+07	3.018930E+03	9.860161E+06	5.952600E+05	0.000000E+00	5.982789E+05	3.209774E+05	4.728524E+06	1.356953E+06	1.640187E+06	1.813520E+06
605	6.294220E+07	1.981710E+03	8.126682E+06	2.694135E+05	0.000000E+00	2.713952E+05	3.334975E+05	7.120566E+06	2.788749E+05	1.434105E+05	2.503328E+05
606	6.033893E+07	3.953673E+03	1.037639E+07	6.209896E+05	0.000000E+00	6.249433E+05	5.661745E+05	5.485607E+06	1.762785E+06	9.282823E+05	1.633544E+06
607	5.686444E+07	9.053386E+03	1.318261E+07	1.284157E+06	0.000000E+00	1.293210E+06	8.757725E+05	4.809790E+06	3.719479E+06	1.065512E+06	2.712060E+06
608	6.106146E+07	1.868034E+03	9.869808E+06	4.071249E+05	0.000000E+00	4.089929E+05	1.036054E+05	5.513752E+06	2.442371E+06	1.313298E+06	4.967816E+05
609	5.982396E+07	5.987920E+03	1.061284E+07	8.974803E+05	0.000000E+00	9.034682E+05	1.091714E+06	5.020662E+06	1.629028E+06	1.074992E+06	1.796448E+06
610	6.078434E+07	2.509050E+03	1.017117E+07	3.822628E+05	0.000000E+00	3.847718E+05	6.480948E+05	6.059579E+06	1.626999E+06	4.981446E+05	1.338350E+06
611	5.949306E+07	6.369196E+03	1.091746E+07	9.233859E+05	0.000000E+00	9.297551E+05	8.456396E+05	5.378569E+06	1.649146E+06	9.031454E+05	2.140956E+06
612	6.115403E+07	2.966192E+03	9.727841E+06	4.554266E+05	0.000000E+00	4.583928E+05	8.045434E+05	5.934691E+06	6.453368E+05	6.159539E+05	1.727316E+06
613	5.943795E+07	1.103744E+03	1.172279E+07	1.784265E+05	0.000000E+00	1.795302E+05	5.058949E+04	6.411701E+06	2.992501E+06	2.981085E+05	1.969887E+06
614	6.295691E+07	1.072218E+03	8.133375E+06	2.489162E+05	0.000000E+00	2.499884E+05	5.447965E+05	5.983354E+06	4.684322E+04	8.709834E+05	6.873981E+05
